dep_utc,arr_utc,TOF_days,C3_short,vinfD_short_kms,vinfA_short_kms,DVtot_short_kms
2035-01-01T00:00:00,2035-09-01T00:00:00,242.9999999852037,57.74259421818682,7.598854796493141,4.976295646977551,12.575150443470692
2035-01-04T00:00:00,2035-09-01T00:00:00,239.99999998419926,57.024257800030156,7.5514407764366505,5.022521223975139,12.57396200041179
2035-01-07T00:00:00,2035-09-01T00:00:00,236.99999998319205,56.404180531648095,7.5102716682985635,5.0784091592660285,12.588680827564591
2035-01-10T00:00:00,2035-09-01T00:00:00,233.99999998219036,55.87843892480355,7.475188220025202,5.143520241180224,12.618708461205426
2035-01-13T00:00:00,2035-09-01T00:00:00,230.99999998119142,55.44472952642906,7.446121777571802,5.217502309870816,12.663624087442617
2035-01-16T00:00:00,2035-09-01T00:00:00,227.99999998020354,55.10260778848356,7.423113079327538,5.300107924526604,12.723221003854142
2035-01-19T00:00:00,2035-09-01T00:00:00,224.99999997922393,54.85390853223827,7.4063424530761655,5.391219669722038,12.797562122798205
2035-01-22T00:00:00,2035-09-01T00:00:00,221.99999997826086,54.703453408792484,7.396178297525857,5.490887878873709,12.887066176399566
2035-01-25T00:00:00,2035-09-01T00:00:00,218.9999999773116,54.660214207989235,7.393254642441936,5.599388912291598,12.992643554733533
2035-01-28T00:00:00,2035-09-01T00:00:00,215.99999997638443,54.73922870650931,7.398596401109423,5.7173182857391165,13.11591468684854
2035-01-31T00:00:00,2035-09-01T00:00:00,212.99999997547656,54.96484902921013,7.413828230355093,5.8457447882568125,13.259573018611906
2035-02-03T00:00:00,2035-09-01T00:00:00,209.99999997459352,55.37647935577436,7.441537432263199,5.9864756834749935,13.428013115738192
2035-02-06T00:00:00,2035-09-01T00:00:00,206.99999997373808,56.03917937888585,7.485932098201656,6.1425342746401235,13.628466372841778
2035-02-09T00:00:00,2035-09-01T00:00:00,203.99999997291025,57.06439503344983,7.554097896734581,6.31906777745786,13.873165674192443
2035-02-12T00:00:00,2035-09-01T00:00:00,200.99999997211276,58.65350282774845,7.6585574900074,6.525190735892201,14.1837482258996
2035-02-15T00:00:00,2035-09-01T00:00:00,197.99999997135114,61.197985212928074,7.822914112587973,6.778046118102399,14.600960230690372
2035-02-18T00:00:00,2035-09-01T00:00:00,194.99999997062264,65.53873185757992,8.095599536635932,7.112725702562093,15.208325239198025
2035-02-21T00:00:00,2035-09-01T00:00:00,191.99999996993276,73.75309847735524,8.587962417090287,7.610003192543463,16.197965609633748
2035-02-24T00:00:00,2035-09-01T00:00:00,188.99999996928153,92.15767672125104,9.599878995135878,8.48951794732657,18.08939694246245
2035-02-27T00:00:00,2035-09-01T00:00:00,185.9999999686717,147.73238704434485,12.154521259364552,10.518772335865311,22.673293595229865
2035-03-02T00:00:00,2035-09-01T00:00:00,182.99999996810323,457.89278770907794,21.3984295617477,17.700257315956957,39.09868687770466
